place_name,author,rating,text
Fitness24Seven,Qwe 123,3,"Gym itself is good, but always crowded. So, better choose another branch of Fitness24seven."
Fitness24Seven,Alex Flips,1,"No air con. Only air con is in the changing rooms. They turn it off after 10pm. Try working out in 35 degrees. 👏

It’s very small also.

The vending machine doesn’t work.

Thais don’t know how to run a gym.

Also the vending machine doesn’t work or is always empty.

Also there are people who just sit at the table and study with a laptop. I didn’t know this was a free study area, it’s a gym."
Fitness24Seven,Sunny Bay,1,"Poor group trainer, poor after sell service and I didn't get my PT free tiral.
It have many better and cheaper fitness around Bangna area.
I am sure you will regret it if you join this fitness."
Fitness24Seven,Swuan Kyaw Htet,1,The worst and expensive gym ever with no gym ethics. Cutting line and hopping on machines not working out but using phones. Fitwhey gym is much much better
Fitness24Seven,Eliza be1h,5,"I love it there, staff are so friendly and welcoming. 😊 member since May
They got female area only and for everyone."
Fitness24Seven,Qwe 123,4,"Water in drinking fountains tastes bad, like there is no filters."
Fitness 7 kubon,Kritkhun Phukorawat,4,Need more equipments🙏🏻🙏🏻
Fitness 7 kubon,Napapha Kuasang (Pim),5,"Fitness 7 has a lot of modern equipment and is very effective 💪😍 Open 24 hours. Come whenever you want, it's up to you. There are 2 zones. If you like it cool, play in the air-conditioned zone. The other zone has fans. There are shower rooms and parking is very convenient. It's on the 2nd floor of Building A in the Jas Green Village Khubon shopping center. Downstairs is a Tops Supermarket ♥️ There's also a Jones Salad shop. If you're hungry after exercising, there's a lot to eat. 💚"
Fitness 7 kubon,RIGHTNOWPHOTO,5,"Open 24 hours, lots of quality equipment.
Monthly 1,600 baht *No entry fee
Membership fee 100 baht
There are both air-conditioned and heated zones. It's a very large gym."
Fitness 7 kubon,Shizuka Indy,5,"Fitness open 24 hours in Jas Green Village.
Come play at any time, very convenient.
Lots of toys  There are divided into hot zones and air conditioned zones. The place is spacious. During prime time, that is, in the evening, there will be a lot of people especially.

Highlights - As far as playing Well, we don't focus on selling trainers here. But if you want to train one-on-one. There are courses to choose from, not expensive, market prices similar to other places. Trainers don't bother, they don't sell courses, they let people play freely. This is really very good.

Promotion - depends on the month. According to the picture below, there may be changes. Recommend calling to inquire. Or come and see the actual place.

Parking - plenty, but during lunchtime and evening when people come to eat. It will be difficult to find parking.

The point that I think could be improved would be even better is the cleanliness of the bathrooms and shower rooms. Some rooms are not very clean and damaged.  If it is completely repaired, it will be very good."
Fitness 7 kubon,sorakit napasuppakarn,1,"The hot zone treadmills are all broken. There has been no running for a month. Why does Nam only accept cash? These days, very few people carry cash. Let me think about it."
Fitness 7 Town In Town,Clems G,4,"Overall:
This Fitness 7 gym outlet is nice to visit if you stay in the area, as it is not hard to find and not expensive to buy their gym membership.
While some of my comments below might be a bit nit-picky, I still enjoyed gymming here as they have most of the basic/expected gym equipment you can find at commercial gyms like Anytime Fitness.

-----

Good:
- relatively affordable prices (vs Anytime Fitness gyms) (check their website and convert to your currency accordingly)
- opens 24/7 (unsure if staff stays beyond 7 PM)
- not crowded (mid-day, evening)
- indoor + outdoor areas (gym users can choose which environment they want to exercise in, to meet their desired goals)
- indoor boxing ring (can still practice boxing during rainy days)
- numerous cardio machines (indoor + outdoor areas)

OK:
- indoor lighting:
Looks cool but is a bit dim, makes it feel a bit sleepy.
- general ventilation:
Indoor a/c keeps the gym environment dry and cool enough to exercise in, and there are some fans at various corners of the gym (both indoor + outdoor areas). However, the fans can sometimes be inadequate depending on which area the fans are placed at (ie, if there is no fan around you, it can get warm/hot pretty quickly).

Not So Good:
- general cleanliness/tidiness:
Gym accessories (yoga mat, various handles for cable machine, etc) do not have a designated area to be placed/returned to after use.
Gym users also generally do not return/remove the accessories/dumbbells/weight plates after use.
While there are a few cleaning solutions placed around the gym, gym users generally do not wipe down the equipment after use (nor use a towel during their exercise).
- equipment condition:
Some machines are rusty and difficult to adjust (due to rust).
(Eg, rusty metal dumbbell grips)
(Eg, difficult to adjust the pins for the seat at the ""Seated Leg Curl"" machine)
Some equipment (benches) are not heavy and/or lack rubber footing, which causes them to be unstable and shift midway during your exercise."
Fitness 7 Town In Town,Pakawat Wisesmanee,3,Old machines & some machines are broken or too light- especially for back training!!
Fitness 7 Town In Town,Anavil Charttong,5,24hr gym. What else could u ask for.  Places full with muscles inspiration !
Fitness 7 Town In Town,Thanapong Veenin,5,Gym is very clean and nice.
Fitness 7 Town In Town,watcharin kongcharoen,4,"dailt rate is quite high. Night time exercise is good, not crowded"
Fitness 7 Srinakarin,Alex Flips,1,I’ve never seen any cleaning I’ve been there a month. Half of the equipment is broken. Dust coming through from building work. Benches are not adjustable. Staff use the machines when it should be customers first (we are paying for the gym!!). The treadmills stop for no reason. Yoga mats are too thin. Not enough fasteners to keep the weights on the bar. I can’t wait to leave.
Fitness 7 Srinakarin,Saran Amonloetphaiwong,1,"First Time here and i can tell right away that is place is not been taking care of at all. The toilet and the equipment are old&dirty&broken
I've been to a few local Gym in Bangkok
And this one is a no more for me
The price is not bad but for the quality that you get in here is not worth the price
Some other gyms are a little bit cheaper but the quality that  you get it's totally different
Can't wait to leave here even if it's the nearest gym around me"
Fitness 7 Srinakarin,Edmund Bagnulo,5,"Great place.  Nice people.  No bros.  Barely ever crowded, even at peak.  Nice staff (no hablan Ingles).  Good equipment.  Great price."
Fitness 7 Srinakarin,Vivek Singh,5,Awesome gym at great price
Fitness 7 Srinakarin,Tim Howard,5,Open 24 hours. Equipment is in good condition and the price overall is good value.
Fitness 7 Bang Bua Thong,วราโชติ จันทร์เสน,5,"Very good service, very satisfying to customers Never got a hard sale from the store. Which is very comfortable to go play. Food is ready, everything is ready!!!"
Fitness 7 Bang Bua Thong,Pongsura Songkhrao,5,"The players are all of high quality, every trainer takes good care of me, but I would like to have more Pudao toys added in order to be able to play with efficiency. But overall, it's really good. If you want to have a good figure, you must come here 👇🏼👇🏼"
Fitness 7 Bang Bua Thong,Sompor Chanta,5,"Lots of play equipment, comfortable, good service staff. The bathrooms are very clean. The gym is also clean. Recommended.
Great place, lots of machines, very hygiene with amazing staff
Highly recommended!!!!! 👍🏻👍🏻👍🏻👍🏻"
Fitness 7 Bang Bua Thong,Fskbf Dsjbc,5,"Clean, open 24 hours, very convenient."
Fitness 7 Bang Bua Thong,Sittichai Sanyaart,5,"Apply every month, lots of new games, no need to wait long, there is a complete food in Jazz, very convenient."
Fitness 7,Kahala,3,"Very nice gym, the boxing area is great. The issue I have is it is very expensive for a day pass, 350 bhat. On top of that, although it is marketed as a day pass, you are not allowed to return after one session even in the same day just a few hours later. I think it would be worth it for a month, but I would not return for a day pass."
Fitness 7,Esther Kooistra,4,"Nice gym with all the equipment you need, friendly people, and it is not too crowded. Only one of the rooms has an A/C, but you can find already quite some equipment for all body parts in that room. Day pass costs 350 baht. You can find the gym on the second floor of the building"
Fitness 7,Alberto Esteban Fernández,5,"Two rooms, one with a/c and the other with fans... not too many people in the morning. Helpful staff. Signed for 3 motnhs, 4500 thb + 100 thb for the member card."
Fitness 7,Battle for fair life,5,"350 baht day pass entry, need your signature passeport or id card."
Fitness 7,Kiatirat Apiratanawong,4,"OK place for the price. 1500/month,  have a/c zone, hot zone (they walled the car park area to do this). Enough equipments. Not crawed during the day.

Hot zone is hot, but not too bad. Not sure on Summer though. Locker is in hot zone.

Locker has no A/C so no good for shower and going out.

Park your car until everything done w/ out worry parking cost."
Anytime Fitness Lotus SARABURI,Leo Sangadej,5,Looks great! they said they are set to open on the 16th of June
Anytime Fitness Lotus SARABURI,TKhun1daytrip,5,"🏪Open 24 hours
🏙️Conveniently located in the city center
🤼❌Peak hours are after work from 5:00 PM to 8:00 PM. Crowds of people scramble to use the cardio machines. The weights zone is still open (it could be expanded in the future).
✅Off-peak hours are every morning.
🙂Saturdays and Sundays are less crowded than weekdays.
🥤Bring your own water bottle. There's a hot and cold water dispenser.
🗄️Lockers are available. Bring your own key and locker.
🛁3 men's shower rooms and 1 toilet (I think it's too small). No separate urinals.
💨Gym atmosphere
Classroom: I thought the front room would be bigger. There's no stage for instructors, so people behind you might not be able to see.
The room is very hot compared to outside, as there's only one air conditioner. Even a fan won't help much.
🧹🧻🦠Cleanliness still needs improvement."
Anytime Fitness Lotus SARABURI,102 Naruebet Hokpunna,5,"There are few treadmills and too few exercise machines. I can't imagine coming in the evening and having to wait for a treadmill.
However, the equipment is modern, the fitness center is clean, and it's great that it's open 24 hours, the only one in Saraburi. It's perfect for those who like to exercise in the morning."
Anytime Fitness Lotus SARABURI,Rungpetch S.,2,"There are few running tracks, but many people use them. Sometimes you have to wait for hours.
If you try to run in the morning, the air conditioning won't turn on. It's like an oven."
Anytime Fitness Lotus SARABURI,CHAMP Cha_Zam,5,The Marketing team tried to verify it but it couldn't because the one that was there was created by another account. Please help.
Portobello Chaengwattana,Nuttapong S.,5,"𝐏𝐨𝐫𝐭𝐨𝐛𝐞𝐥𝐥𝐨 Chaengwattana
Area over 14 rai, on the main road, near the Pink Line, Chaengwattana Government Complex

Expected to open for service within 2567"
Portobello Chaengwattana,Haroon Aleemeen,5,
Central Chaengwattana,Kesmond Kwek,4,"My first visit to Central Cheangwatyana. It is spacious and have most of the popular brands similar to other Central Shopping Malls. Some part of the mall shows that it is quite run down and lack of maintenance. On a Sunday, it wasn't crowded at the mall. it is hard to attracts crowd except the nearby residents if it is just another mall."
Central Chaengwattana,Taa Winitar,5,"One of the lifestyle mall in this area. Full of necessary stores, resturant and large food court with lot of famous one."
Central Chaengwattana,A'iyshah Rana,5,The vibes are great. It’s quiet at times. Events are held here. Food is good on the upper floors.
Central Chaengwattana,Pratyush Pandab,4,"👍👍👍 Nice shopping mall. If you have been to any other Central branch, you’ll find the shops familiar. They often have events in the ground floor.

This time there’s an African jungle theme with rare birds and animals."
Central Chaengwattana,Beemy Nadia,5,"🥰🥰Big department store, lots of people walking around, lots of discounted products. After looking at it, there are many products worth buying, but unfortunately my wallet is flat."
Anytime Fitness The Walk Ratchapruek,Penpunnin Yothawut,5,"High quality machines, Staffs are super friendly 👍🏻"
Anytime Fitness The Walk Ratchapruek,Pongsakorn Fakkum,5,"24-hour fitness center with Technogym equipment throughout the club. Clean, spacious, and offers a wide variety of classes. There are also restrooms and showers, perfect for those seeking a complete fitness experience in one place."
Anytime Fitness The Walk Ratchapruek,Kanokporn W.,5,"Clean, open, airy, quite a lot of play equipment. There are various classes to enter.
All employees are fun to talk to and very friendly.
Open 24 hours You can come play at any time.

Come exercise after work and chill before going home. There is a bathroom and shower room, convenient 👍👍"
Anytime Fitness The Walk Ratchapruek,Brownie,3,"The receptionist is good. New exercise equipment, but not much There is only one bathroom. There are a few chairs."
Anytime Fitness The Walk Ratchapruek,Unchisa Lookjan,5,The staff are all lovely. The place is very spacious. The equipment is modern. The classes are fun and there are many classes.
Anytime Fitness Oasis Ratchapruek,Dennis G,5,"New modern Gym, great location."
Anytime Fitness Oasis Ratchapruek,Daniel Harrison,5,Beautiful gym and great location.
Anytime Fitness Oasis Ratchapruek,Steven R Ankers,5,Wow. What a beautiful gym
Anytime Fitness Oasis Ratchapruek,AMATA,1,"Crowded, noisy, and terrible management. During class, a woman likes to spread out her mats (yoga and body balance classes) even though the space is very small. She's so rude. People leave space for their arms and legs, but she shamelessly takes the already very little space left and moves into her own spot. Not only that, she calls her own friends to join her, but the staff doesn't even bother. And when the crowd starts to build up, the staff tells them to move instead of telling the person who's already in line to go behind them. This is terrible management. Have the staff at this branch received any training? Plus, the trainers yell at her in an extremely rude manner. The bathrooms are incredibly dirty, with hair all over the sink. It makes me want to vomit!

—————

Manners come first!
I know there's a lot of space left in the crowd, so share it. Kindness is important, but don't cut in like this!!! Even though there's so much space left in the back. You have to consider whether this behavior is polite before asking for kindness.
I'm not saying I won't share, but there's so much space left in the back, but she's cutting in even though she arrived later and there's already so little space left. ""It's too much to say that there's no space left at all. And then you claim you're being inconsiderate. Isn't that weird? Shouldn't you have manners first? Then you ask for kindness, then you call your friends to cut in, even though there's plenty of space left behind. Why would you cut in? You can review the CCTV footage, and then you'll tell others to move. Be mindful!! Public gyms should also have manners, not just because there are too many people! Don't tell people to go to a private gym. That's sick logic. Public gyms should have manners. And body balance/yoga classes require you to spread your arms and legs. Ask the instructor about that. Or are you supposed to hit each other in the face with your legs? That's ridiculous. What kind of logic are you using? You should think with your brains whether public gym etiquette is appropriate for this class. You should re-evaluate yourself and improve. Or if you want to be clear, get the CCTV footage and share it with others to see if this public gym etiquette is appropriate!!!""

***P.S. 1) Manners and consideration for fellow classmates/public gym members are essential, as this is not a private space. Everyone pays to use public facilities.

2) When you come to a public gym, public manners should come first. This isn't about fighting with Cambodians, where competition is a constant issue when crowded.

3) Staff management should be in place, and there should be clear rules and regulations for those who don't understand gym etiquette and public classes.

4) No one just walks into the gym and spreads their arms and legs. This is about entering the class and following the instructor's instructions, which require space and distance between exercises and poses. Class participants should know this well. No one wants to spread their arms and legs and hit their friends in the face. Therefore, it's important to maintain proper distance while stretching and following the instructor's poses.

5) This is an exercise class, and it's normal for people to spread their arms and legs and stretch. This isn't a meditation class. This is a public class, not a private class. Etiquette is a must, and it's not about telling others to go private. That's a bit strange.

5) Before you judge someone's mindset, please consider their logic, behavior, and manners toward their fellow classmates and the public gym. Who should see a doctor?"
Anytime Fitness Oasis Ratchapruek,Mc Snoopy,2,"It's true. The people at this branch don't seem very nice. They seem to have very little manners when using the public gym. It's not like a paid gym. It's like working out in a public subdistrict administrative organization area, where it's extremely loud and you have to fight for space when entering class. It's very intimidating. They have no consideration for their classmates who have arrived earlier, and their manners are quite poor. Instead of improving their manners, they think they're already good. This is really strange logic. Anyone who comes to this branch should fight for space, lol. They have no manners and don't know what proper etiquette is for using the gym (public area).

P.S. The bathrooms are really dirty."
Portobello Mall Sriracha,Roger Manz,5,GREAT JOYCE
Portobello Mall Sriracha,vasudev avalakki,5,Good place for shopping
Portobello Mall Sriracha,อานันท์ พุทธรักษา,3,"It's a small plaza with five 7-Elevens and one store. There are three restaurants: a noodle shop called Tom La Yum, a somtam shop called Tam Kaset, and a shabu-sushi buffet called Shabu House, starting at 299, 499, and 599. There are also three coffee and beverage shops (Ochaya Amazon and others).
There's also one massage shop, one dental clinic, one hair salon, one drugstore (Pharmacist Suthipong), and one flower shop.
There's limited parking, with only 26 spaces. Parking is free for two hours, and 20 baht per hour after that. It's not enough for most people, so it's only a good place to stop by. There's a KFC drive-thru in front."
Portobello Mall Sriracha,Referred P,1,"The sign is very dark. The sign is on Saturday in front of 7-Eleven. There are not many customers and the parking lot is not available. So I parked in front of 7-Eleven because there are CCTV cameras. Importantly, I parked for less than 15 minutes. I just went up to get something at my brother's condo and got fined 200 baht. The security guard said that I can't park like that. It doesn't matter if it's not more than 15 minutes because I parked and went up to the condo. My brother happened to be staying at a famous hotel nearby. (The sign didn't say that parking and going up to the condo was prohibited.)"
Portobello Mall Sriracha,Patcharanun Aphichophan (Oh),5,Location next to luxury condos and convenience stores and various restaurants. Very comfortable and easy
Anytime Fitness The Walk Ratchapruek,Penpunnin Yothawut,5,"High quality machines, Staffs are super friendly 👍🏻"
Anytime Fitness The Walk Ratchapruek,Pongsakorn Fakkum,5,"24-hour fitness center with Technogym equipment throughout the club. Clean, spacious, and offers a wide variety of classes. There are also restrooms and showers, perfect for those seeking a complete fitness experience in one place."
Anytime Fitness The Walk Ratchapruek,Kanokporn W.,5,"Clean, open, airy, quite a lot of play equipment. There are various classes to enter.
All employees are fun to talk to and very friendly.
Open 24 hours You can come play at any time.

Come exercise after work and chill before going home. There is a bathroom and shower room, convenient 👍👍"
Anytime Fitness The Walk Ratchapruek,Brownie,3,"The receptionist is good. New exercise equipment, but not much There is only one bathroom. There are a few chairs."
Anytime Fitness The Walk Ratchapruek,Unchisa Lookjan,5,The staff are all lovely. The place is very spacious. The equipment is modern. The classes are fun and there are many classes.
Anytime Fitness Lotus Bangyai,AMATA,2,"This branch is very small, crowded, there are only shower rooms, no toilets, very confusing, have to walk to the mall very far, plus there is no hand soap, even more confusing. And the middle class does not have a glass partition, there is no place to take off shoes, and people like to take off their shoes and put them inside, which is ugly. When playing the class, they stick their shoes, it looks impolite and there is no organization. The cleaning lady does not come to mop the floor after class, it looks dirty, not like the The Walk branch. After class, the cleaning lady comes to mop the floor before starting the next class all the time."
Anytime Fitness Lotus Bangyai,Wanisara Thaenseesaeng,5,"This fitness center is very good. It's big and wide, not crowded. The trainers are very cute and friendly. And the trainer is very handsome."
Anytime Fitness Lotus Bangyai,Patchanon Patthaisong,4,"The place is spacious and looks good. Some of the rides are not very many, so you have to wait to play. But overall, there are a variety of rides that are excellent."
Anytime Fitness Lotus Bangyai,Butter Noey,5,Open 24 hours. Close to home. Come whenever you're free. The trainers are nice and everyone is very friendly.
Anytime Fitness Lotus Bangyai,Bird Bigbankroll,5,It's close to home. The equipment is of good standard.
Anytime Fitness JLK Tower,P J,5,It's a good gym to do my workouts. They have a great selection of machines it also has a great vibe for working out and everyone here is friendly and supportive ❤️💪🏻
Anytime Fitness JLK Tower,Kenny Yap,4,"Really small space, the rack area is super cramped especially and doesn’t have enough benches. Dumbbells only go up to 36kg in 2kg intervals.

One upside is that there are ski erg and row erg machines and everything feels very new. I’m still thankful for these outlets nonetheless. Hoping there will be more AF opening up in Bangkok, especially since it’s pretty popular among locals."
Anytime Fitness JLK Tower,su sirirak,5,"Good location which you can walk straight from the BTS, Nice staff who will be advised you if you don’t know how to use machine."
Anytime Fitness JLK Tower,issaree nokngam,5,"The gym is open 24 hours and fully equipped with all the necessary facilities. Although the space is a bit limited, it offers a complete range of exercise machines. The staff are friendly and provide excellent service. The personal trainers are knowledgeable, offering helpful advice on workouts and effective weight management plans. On weekdays after 6 PM, it tends to get crowded, but it’s nicely quiet and manageable on weekends. Overall, it’s a solid gym.

One suggestion: during group classes, the speaker volume can sometimes be too loud, which disrupts individual training or workouts. It would be great if the speaker volume could be better controlled."
Anytime Fitness JLK Tower,lainezopx,1,Incredibly a bad staff there who was talking negatively and unprofessionally to a client. The place seems well-equipped but services (from one of them) was horrible and lame.
Anytime Fitness Exchange Tower,Kenny Yap,4,"Very nice place to train for hyrox. Theres ski erg, rows, wallballs with targets, no sandbag for lunges for 20kg and above but there’s the bars available for 20kg. Plenty of kettlebells as well if you wanna do FC. Weight wise the setup isn’t the best if you’re looking to do deadlift or squats as there’s no mirror to check your form.

Dumbbell free weight area is also quite small and weight is only up to 30kg. Not the best shaped dumbbells as well due to the bulky diameters.

The cardio machines are super sleek and new though, all techno gym brand. There are also classes in the evenings as well and pretty popular, I didn’t join any but it looks like a free to join on the spot kind.

There are also some tables at the entrance where you can eat at. Plenty of showering area but toilets are outside which can be troublesome."
Anytime Fitness Exchange Tower,Ba Tengchongdee,5,"Probably the biggest AF downtown Bangkok. Been a member since day 1 and seeing some improvements. Gym keeps adding more machines and classes. Staff are friendly and busy but feel free to ask for assists.

Bathroom and changing rooms aren't ideal - they are located quite apart so somwtimes I have to put on clothes on wet floor or get dressed quickly in the open area. Toilet is located outside the gym - good for the odor but a bit inconvenient.

Lockers are quite the issue here. Try not to use the pin as it might not unlock your locker. Gym knows the issue and asks to bring your own padlock.

I like Technogym and crowDJ system used in the gym where you can log your workout and request your favorite songs.

Location is best - 4th floor Exchange Tower. Gym provides free 2 hours parking. There is a skywalk from BTS Asok connected to the building. Although the building's main entrances are closed after 10pm -  you can use the entrance aside the parking exit to get in the building late night. I feel safe enough as there are 24 hour security guards around.

Highly recommended to expats or gymgoers who have flexible workout times and locations. ❤️❤️❤️"
Anytime Fitness Exchange Tower,Hung Truong,5,New gym with the latest equipment. Well maintained and clean. Conveniently connected to Asok and Sukhumvit stations. Mobile app check in also works.
Anytime Fitness Exchange Tower,Karnrawee Phatinawin,5,"A 24/7 gym located in the city center of Bangkok, right next to both MRT and BTS, with well-equipped machines from Technogym. The membership fee is quite reasonable and also allows access to AF worldwide. The staff are friendly and welcoming.

Since the space isn’t very large, it can get a bit crowded during peak hours on weekday —similar to others. Off-peak hours and weekend are much more chill and relaxed. The only con is that the restrooms are outside the gym.

Overall, it’s a convenient place for workout."
Anytime Fitness Exchange Tower,Babybeny,4,"This gym is amazing (even if it’s quite small spaces, especially during the peak time at the weightlifting area) but they have the top equipment from Technogym, e.g., treadmills, elliptical, weight machines, dumbbells, etc.

The staff are friendly and helpful, making the gym environment feel welcoming.

Beyond the equipment and staff, the gym's location is very conveniently located in the heart of Bangkok. Just few steps from skytrain. Easy to access!

However, I notice that the locker rooms could be improved in term of cleanliness and maintenance. And I think it could need some more!"
Anytime Fitness นางลิ้นจี่,Principal 23 Studio,5,"This is by far my favorite gym!

It doesn’t need to be fancy, what matters is the quality, and this place delivers. With its size, it’s impressive how the gym manages to pack in every type of equipment for training every single muscle group. 💪🏼💪🏼💪🏼

That’s because the owner, K Evan, truly loves what he does, and it shows. He clearly knows his craft 👍🏼👍🏼

The gym is exceptionally well maintained. All the equipment is always in great condition. I’ve never seen anything broken or out of service for more than a week. They take real care of everything here.👏🏻👏🏻👏🏻

Extra credit goes to the cleanliness, the warm and super professional staffs and the PT that make you feel right at home 😉😘

Petch"
Anytime Fitness นางลิ้นจี่,Jerry Lee Dormido,5,"Has more equipment than anytime fitness in my city (Angeles City, Philippines). I was already considering canceling my membership because of the lack of equipment in my city. But since I travel a lot anyway, I will keep it for now. My favorite part are the monkey bars, still rings, and climbing area. I wish all anytime fitness has the same equipments. Awesome gym here. I'm extremely satisfied. Near silom area."
Anytime Fitness นางลิ้นจี่,mark stoddart,5,"Despite my love of local gyms, I do own a Anytime Fitness international membership.

I like to get start early, so the global 24hr access is perfect for when I'm at home and travelling.

The great thing about this club, and the others I have been to is, they are independtly owned, so they do have that vibe and feeling of a local club.

Machines, layout and facilities are fairly standard across the different gyms, so you have a good idea what to expect.

This Anytime actually had some great HIIT step ups including a dedicated area with TRX straps and other equipment.

The PT/Staff were friendly but left me to train, which I love.

Very clean facilities and machines which was nice.

Given cost and access, I think the Anytime membership is great value.

I thought the real photos of how to use the machines was a nice touch."
Anytime Fitness นางลิ้นจี่,Alex,5,"A relatively small, but well equipped gym. Dumbbells top out at 50kg, which is a rarity in Thailand. Functional exercise area was a bonus, as were the multiple belts, weight attachments and various appendages available to do your favourite exercises. We were asked not to make too much noise and we didn’t have any trouble just having a normal heavy push sesh."
Anytime Fitness นางลิ้นจี่,Younes Bounoua,5,"I had the pleasure of training at this outstanding facility during my stay in Bangkok. The owner, Evan, spent over an hour teaching me proper kettlebell techniques and perfecting my deadlift. I've never experienced coaching like this before. I can't recommend this gym enough! The staff is friendly, and the gym is well-equipped (better than my own city)."
Sino-Thai Tower Fitness,ickung togo,5,"Khun Som and Khun Ree, the fitness caretakers, are friendly. The equipment is in working condition. There are changing rooms, hot showers, soap, and shampoo provided. The entrance fee is a coupon system: 1 coupon per person per visit, 95 baht per coupon. If you buy a book of 50 coupons, it's 3500 baht, or 70 baht per coupon. It's convenient and suitable for people who work in this area."
Sino-Thai Tower Fitness,Wachiraporn Pinnoi,5,The fitness center is still open as usual. The staff are lovely and give very good advice.
Sino-Thai Tower Fitness,Jatuporn Vuthawiphat,5,I recommend coming to play here. There are staffs who will train you in a friendly manner.
Sino-Thai Tower Fitness,Younger Impress,5,คุ้มค่าคุ้มราคา
Sino-Thai Tower Fitness,Jaratpong Thailand,1,
Fitness24Seven,Earl Lancast,1,"There is a sign at the desk saying no staff from 5-6.  It is now 6:13 and still no staff.  I guess no one works here.  Totally garbage if you are traveling and want to train.  Pick any of the other gyms near here. They can actually staff their counter.  I would love to meet the employee that can’t make it work after their break, but they may never show up.  June 27th 6:15pm. Thanks for ruining my chance to train, I hope you get fired."
Fitness24Seven,Mir Irfan Mehdi Abbas,5,"I stayed in Bangkok for 21 days and all my workout worries were sorted because i came across Fitness24seven. This gym is very hygienic, spacious and great machines. The Staff was well mannered and respectful and always there to help you. Just one suggestion (please add some weight lifting belts).
Thank you Fitness24Seven"
Fitness24Seven,Alexander Romanov,5,"Fully equipped modern gym with 3 floors of different areas. They have AC always working, lockers, showers, a lot of toilets, water refill stations. There’s lots of tourists, and multiple branches across Bangkok. I enjoy working out here."
Fitness24Seven,Rohit Tripathi,5,"Very good gym. Clean spacious and has all the necessary equipment.

Some ill-mannered people work out here in jeans and beach flip flops, and the gym staff doesn't stop them. This affects the atmosphere of the place, and I hope they fix it."
Fitness24Seven,Vicky Feriansyah,5,"The gym equipment is pretty complete, there are 3 floors. Location right in front of the road. It's quite clean but there are some equipment that is poorly maintained"
Anytime Fitness Exchange Tower,Kenny Yap,4,"Very nice place to train for hyrox. Theres ski erg, rows, wallballs with targets, no sandbag for lunges for 20kg and above but there’s the bars available for 20kg. Plenty of kettlebells as well if you wanna do FC. Weight wise the setup isn’t the best if you’re looking to do deadlift or squats as there’s no mirror to check your form.

Dumbbell free weight area is also quite small and weight is only up to 30kg. Not the best shaped dumbbells as well due to the bulky diameters.

The cardio machines are super sleek and new though, all techno gym brand. There are also classes in the evenings as well and pretty popular, I didn’t join any but it looks like a free to join on the spot kind.

There are also some tables at the entrance where you can eat at. Plenty of showering area but toilets are outside which can be troublesome."
Anytime Fitness Exchange Tower,Ba Tengchongdee,5,"Probably the biggest AF downtown Bangkok. Been a member since day 1 and seeing some improvements. Gym keeps adding more machines and classes. Staff are friendly and busy but feel free to ask for assists.

Bathroom and changing rooms aren't ideal - they are located quite apart so somwtimes I have to put on clothes on wet floor or get dressed quickly in the open area. Toilet is located outside the gym - good for the odor but a bit inconvenient.

Lockers are quite the issue here. Try not to use the pin as it might not unlock your locker. Gym knows the issue and asks to bring your own padlock.

I like Technogym and crowDJ system used in the gym where you can log your workout and request your favorite songs.

Location is best - 4th floor Exchange Tower. Gym provides free 2 hours parking. There is a skywalk from BTS Asok connected to the building. Although the building's main entrances are closed after 10pm -  you can use the entrance aside the parking exit to get in the building late night. I feel safe enough as there are 24 hour security guards around.

Highly recommended to expats or gymgoers who have flexible workout times and locations. ❤️❤️❤️"
Anytime Fitness Exchange Tower,Hung Truong,5,New gym with the latest equipment. Well maintained and clean. Conveniently connected to Asok and Sukhumvit stations. Mobile app check in also works.
Anytime Fitness Exchange Tower,Karnrawee Phatinawin,5,"A 24/7 gym located in the city center of Bangkok, right next to both MRT and BTS, with well-equipped machines from Technogym. The membership fee is quite reasonable and also allows access to AF worldwide. The staff are friendly and welcoming.

Since the space isn’t very large, it can get a bit crowded during peak hours on weekday —similar to others. Off-peak hours and weekend are much more chill and relaxed. The only con is that the restrooms are outside the gym.

Overall, it’s a convenient place for workout."
Anytime Fitness Exchange Tower,Babybeny,4,"This gym is amazing (even if it’s quite small spaces, especially during the peak time at the weightlifting area) but they have the top equipment from Technogym, e.g., treadmills, elliptical, weight machines, dumbbells, etc.

The staff are friendly and helpful, making the gym environment feel welcoming.

Beyond the equipment and staff, the gym's location is very conveniently located in the heart of Bangkok. Just few steps from skytrain. Easy to access!

However, I notice that the locker rooms could be improved in term of cleanliness and maintenance. And I think it could need some more!"
Anytime Fitness - Century Onnut,Chris,1,"This is about the staff and service, not the gym itself (the gym and equipment are great!). I wanted to book a 2-month limited gym visit, as I had limited time in Thailand only. They agreed verbally it's possible. However, now the contract is extended indefinitely, which is not what I agreed to in the first place. The staff seems impossible to reach - Neither official website channels, Instagram, Line, nor email works! What now? Should I fly back to Thailand to sort out credit card bookings of a contract that should have automatically ended? Extremely unprofessional behavior and an absolute no-go. Take care and do not trust them to handle the contract on your behalf. Do prepaid and nothing else!"
